state,Organization_type,level,year,gender,race
Indiana,Private not-for-profit,2-year,2006,Male,White
Indiana,Private not-for-profit,2-year,2007,Both Gender,American Indian
Indiana,Private not-for-profit,2-year,2007,Both Gender,Asian
Indiana,Private not-for-profit,2-year,2007,Both Gender,Black
Indiana,Private not-for-profit,2-year,2007,Both Gender,Hispanic
Indiana,Private not-for-profit,2-year,2007,Both Gender,Unspecified
Indiana,Private not-for-profit,2-year,2007,Both Gender,White
Indiana,Private not-for-profit,2-year,2007,Female,American Indian
Indiana,Private not-for-profit,2-year,2007,Female,Asian
Indiana,Private not-for-profit,2-year,2007,Female,Black
Indiana,Private not-for-profit,2-year,2007,Female,Hispanic
Indiana,Private not-for-profit,2-year,2007,Female,Unspecified
Indiana,Private not-for-profit,2-year,2007,Female,White
Indiana,Private not-for-profit,2-year,2007,Male,American Indian
Indiana,Private not-for-profit,2-year,2007,Male,Asian
Indiana,Private not-for-profit,2-year,2007,Male,Black
Indiana,Private not-for-profit,2-year,2007,Male,Hispanic
Indiana,Private not-for-profit,2-year,2007,Male,Unspecified
Indiana,Private not-for-profit,2-year,2007,Male,White
Indiana,Private not-for-profit,2-year,2008,Both Gender,American Indian
Indiana,Private not-for-profit,2-year,2008,Both Gender,Asian
Indiana,Private not-for-profit,2-year,2008,Both Gender,Black
Indiana,Private not-for-profit,2-year,2008,Both Gender,Hispanic
Indiana,Private not-for-profit,2-year,2008,Both Gender,Unspecified
Indiana,Private not-for-profit,2-year,2008,Both Gender,White
Indiana,Private not-for-profit,2-year,2008,Female,American Indian
Indiana,Private not-for-profit,2-year,2008,Female,Asian
Indiana,Private not-for-profit,2-year,2008,Female,Black
Indiana,Private not-for-profit,2-year,2008,Female,Hispanic
Indiana,Private not-for-profit,2-year,2008,Female,Unspecified
Indiana,Private not-for-profit,2-year,2008,Female,White
Indiana,Private not-for-profit,2-year,2008,Male,American Indian
Indiana,Private not-for-profit,2-year,2008,Male,Asian
Indiana,Private not-for-profit,2-year,2008,Male,Black
Indiana,Private not-for-profit,2-year,2008,Male,Hispanic
Indiana,Private not-for-profit,2-year,2008,Male,Unspecified
Indiana,Private not-for-profit,2-year,2008,Male,White
Indiana,Private not-for-profit,2-year,2009,Both Gender,American Indian
Indiana,Private not-for-profit,2-year,2009,Both Gender,Asian
Indiana,Private not-for-profit,2-year,2009,Both Gender,Black
Indiana,Private not-for-profit,2-year,2009,Both Gender,Hispanic
Indiana,Private not-for-profit,2-year,2009,Both Gender,Unspecified
Indiana,Private not-for-profit,2-year,2009,Both Gender,White
Indiana,Private not-for-profit,2-year,2009,Female,American Indian
Indiana,Private not-for-profit,2-year,2009,Female,Asian
Indiana,Private not-for-profit,2-year,2009,Female,Black
Indiana,Private not-for-profit,2-year,2009,Female,Hispanic
Indiana,Private not-for-profit,2-year,2009,Female,Unspecified
Indiana,Private not-for-profit,2-year,2009,Female,White
Indiana,Private not-for-profit,2-year,2009,Male,American Indian
Indiana,Private not-for-profit,2-year,2009,Male,Asian
Indiana,Private not-for-profit,2-year,2009,Male,Black
Indiana,Private not-for-profit,2-year,2009,Male,Hispanic
Indiana,Private not-for-profit,2-year,2009,Male,Unspecified
Indiana,Private not-for-profit,2-year,2009,Male,White
Indiana,Private not-for-profit,2-year,2010,Both Gender,American Indian
Indiana,Private not-for-profit,2-year,2010,Both Gender,Asian
Indiana,Private not-for-profit,2-year,2010,Both Gender,Black
Indiana,Private not-for-profit,2-year,2010,Both Gender,Hispanic
Indiana,Private not-for-profit,2-year,2010,Both Gender,Unspecified
Indiana,Private not-for-profit,2-year,2010,Both Gender,White
Indiana,Private not-for-profit,2-year,2010,Female,American Indian
Indiana,Private not-for-profit,2-year,2010,Female,Asian
Indiana,Private not-for-profit,2-year,2010,Female,Black
Indiana,Private not-for-profit,2-year,2010,Female,Hispanic
Indiana,Private not-for-profit,2-year,2010,Female,Unspecified
Indiana,Private not-for-profit,2-year,2010,Female,White
Indiana,Private not-for-profit,2-year,2010,Male,American Indian
Indiana,Private not-for-profit,2-year,2010,Male,Asian
Indiana,Private not-for-profit,2-year,2010,Male,Black
Indiana,Private not-for-profit,2-year,2010,Male,Hispanic
Indiana,Private not-for-profit,2-year,2010,Male,Unspecified
Indiana,Private not-for-profit,2-year,2010,Male,White
Indiana,Private not-for-profit,2-year,2011,Both Gender,American Indian
Indiana,Private not-for-profit,2-year,2011,Both Gender,Asian
Indiana,Private not-for-profit,2-year,2011,Both Gender,Black
Indiana,Private not-for-profit,2-year,2011,Both Gender,Hispanic
Indiana,Private not-for-profit,2-year,2011,Both Gender,Unspecified
Indiana,Private not-for-profit,2-year,2011,Both Gender,White
Indiana,Private not-for-profit,2-year,2011,Female,American Indian
Indiana,Private not-for-profit,2-year,2011,Female,Asian
Indiana,Private not-for-profit,2-year,2011,Female,Black
Indiana,Private not-for-profit,2-year,2011,Female,Hispanic
Indiana,Private not-for-profit,2-year,2011,Female,Unspecified
Indiana,Private not-for-profit,2-year,2011,Female,White
Indiana,Private not-for-profit,2-year,2011,Male,American Indian
Indiana,Private not-for-profit,2-year,2011,Male,Asian
Indiana,Private not-for-profit,2-year,2011,Male,Black
Indiana,Private not-for-profit,2-year,2011,Male,Hispanic
Indiana,Private not-for-profit,2-year,2011,Male,Unspecified
Indiana,Private not-for-profit,2-year,2011,Male,White
Indiana,Private not-for-profit,2-year,2012,Both Gender,American Indian
Indiana,Private not-for-profit,2-year,2012,Both Gender,Asian
Indiana,Private not-for-profit,2-year,2012,Both Gender,Black
Indiana,Private not-for-profit,2-year,2012,Both Gender,Hispanic
Indiana,Private not-for-profit,2-year,2012,Both Gender,Unspecified
Indiana,Private not-for-profit,2-year,2012,Both Gender,White
Indiana,Private not-for-profit,2-year,2012,Female,American Indian
Indiana,Private not-for-profit,2-year,2012,Female,Asian
Indiana,Private not-for-profit,2-year,2012,Female,Black
Indiana,Private not-for-profit,2-year,2012,Female,Hispanic
Indiana,Private not-for-profit,2-year,2012,Female,Unspecified
Indiana,Private not-for-profit,2-year,2012,Female,White
Indiana,Private not-for-profit,2-year,2012,Male,American Indian
Indiana,Private not-for-profit,2-year,2012,Male,Asian
Indiana,Private not-for-profit,2-year,2012,Male,Black
Indiana,Private not-for-profit,2-year,2012,Male,Hispanic
Indiana,Private not-for-profit,2-year,2012,Male,Unspecified
Indiana,Private not-for-profit,2-year,2012,Male,White
Indiana,Private not-for-profit,2-year,2013,Both Gender,American Indian
Indiana,Private not-for-profit,2-year,2013,Both Gender,Asian
Indiana,Private not-for-profit,2-year,2013,Both Gender,Black
Indiana,Private not-for-profit,2-year,2013,Both Gender,Hispanic
Indiana,Private not-for-profit,2-year,2013,Both Gender,Unspecified
Indiana,Private not-for-profit,2-year,2013,Both Gender,White
Indiana,Private not-for-profit,2-year,2013,Female,American Indian
Indiana,Private not-for-profit,2-year,2013,Female,Asian
Indiana,Private not-for-profit,2-year,2013,Female,Black
Indiana,Private not-for-profit,2-year,2013,Female,Hispanic
Indiana,Private not-for-profit,2-year,2013,Female,Unspecified
Indiana,Private not-for-profit,2-year,2013,Female,White
Indiana,Private not-for-profit,2-year,2013,Male,American Indian
Indiana,Private not-for-profit,2-year,2013,Male,Asian
Indiana,Private not-for-profit,2-year,2013,Male,Black
Indiana,Private not-for-profit,2-year,2013,Male,Hispanic
Indiana,Private not-for-profit,2-year,2013,Male,Unspecified
Indiana,Private not-for-profit,2-year,2013,Male,White
Indiana,Private not-for-profit,4-year,2002,Both Gender,American Indian
Indiana,Private not-for-profit,4-year,2002,Both Gender,Asian
Indiana,Private not-for-profit,4-year,2002,Both Gender,Black
Indiana,Private not-for-profit,4-year,2002,Both Gender,Hispanic
Indiana,Private not-for-profit,4-year,2002,Both Gender,Unspecified
Indiana,Private not-for-profit,4-year,2002,Both Gender,White
Indiana,Private not-for-profit,4-year,2002,Female,American Indian
Indiana,Private not-for-profit,4-year,2002,Female,Asian
Indiana,Private not-for-profit,4-year,2002,Female,Black
Indiana,Private not-for-profit,4-year,2002,Female,Hispanic
Indiana,Private not-for-profit,4-year,2002,Female,Unspecified
Indiana,Private not-for-profit,4-year,2002,Female,White
Indiana,Private not-for-profit,4-year,2002,Male,American Indian
Indiana,Private not-for-profit,4-year,2002,Male,Asian
Indiana,Private not-for-profit,4-year,2002,Male,Black
Indiana,Private not-for-profit,4-year,2002,Male,Hispanic
Indiana,Private not-for-profit,4-year,2002,Male,Unspecified
Indiana,Private not-for-profit,4-year,2002,Male,White
Indiana,Private not-for-profit,4-year,2003,Both Gender,American Indian
Indiana,Private not-for-profit,4-year,2003,Both Gender,Asian
Indiana,Private not-for-profit,4-year,2003,Both Gender,Black
Indiana,Private not-for-profit,4-year,2003,Both Gender,Hispanic
Indiana,Private not-for-profit,4-year,2003,Both Gender,Unspecified
Indiana,Private not-for-profit,4-year,2003,Both Gender,White
Indiana,Private not-for-profit,4-year,2003,Female,American Indian
Indiana,Private not-for-profit,4-year,2003,Female,Asian
Indiana,Private not-for-profit,4-year,2003,Female,Black
Indiana,Private not-for-profit,4-year,2003,Female,Hispanic
Indiana,Private not-for-profit,4-year,2003,Female,Unspecified
Indiana,Private not-for-profit,4-year,2003,Female,White
Indiana,Private not-for-profit,4-year,2003,Male,American Indian
Indiana,Private not-for-profit,4-year,2003,Male,Asian
Indiana,Private not-for-profit,4-year,2003,Male,Black
Indiana,Private not-for-profit,4-year,2003,Male,Hispanic
Indiana,Private not-for-profit,4-year,2003,Male,Unspecified
Indiana,Private not-for-profit,4-year,2003,Male,White
Indiana,Private not-for-profit,4-year,2004,Both Gender,American Indian
Indiana,Private not-for-profit,4-year,2004,Both Gender,Asian
Indiana,Private not-for-profit,4-year,2004,Both Gender,Black
Indiana,Private not-for-profit,4-year,2004,Both Gender,Hispanic
Indiana,Private not-for-profit,4-year,2004,Both Gender,Unspecified
Indiana,Private not-for-profit,4-year,2004,Both Gender,White
Indiana,Private not-for-profit,4-year,2004,Female,American Indian
Indiana,Private not-for-profit,4-year,2004,Female,Asian
Indiana,Private not-for-profit,4-year,2004,Female,Black
Indiana,Private not-for-profit,4-year,2004,Female,Hispanic
Indiana,Private not-for-profit,4-year,2004,Female,Unspecified
Indiana,Private not-for-profit,4-year,2004,Female,White
Indiana,Private not-for-profit,4-year,2004,Male,American Indian
Indiana,Private not-for-profit,4-year,2004,Male,Asian
Indiana,Private not-for-profit,4-year,2004,Male,Black
Indiana,Private not-for-profit,4-year,2004,Male,Hispanic
Indiana,Private not-for-profit,4-year,2004,Male,Unspecified
Indiana,Private not-for-profit,4-year,2004,Male,White
Indiana,Private not-for-profit,4-year,2005,Both Gender,American Indian
Indiana,Private not-for-profit,4-year,2005,Both Gender,Asian
Indiana,Private not-for-profit,4-year,2005,Both Gender,Black
Indiana,Private not-for-profit,4-year,2005,Both Gender,Hispanic
Indiana,Private not-for-profit,4-year,2005,Both Gender,Unspecified
Indiana,Private not-for-profit,4-year,2005,Both Gender,White
Indiana,Private not-for-profit,4-year,2005,Female,American Indian
Indiana,Private not-for-profit,4-year,2005,Female,Asian
Indiana,Private not-for-profit,4-year,2005,Female,Black
Indiana,Private not-for-profit,4-year,2005,Female,Hispanic
Indiana,Private not-for-profit,4-year,2005,Female,Unspecified
Indiana,Private not-for-profit,4-year,2005,Female,White
Indiana,Private not-for-profit,4-year,2005,Male,American Indian
Indiana,Private not-for-profit,4-year,2005,Male,Asian
Indiana,Private not-for-profit,4-year,2005,Male,Black
Indiana,Private not-for-profit,4-year,2005,Male,Hispanic
Indiana,Private not-for-profit,4-year,2005,Male,Unspecified
Indiana,Private not-for-profit,4-year,2005,Male,White
Indiana,Private not-for-profit,4-year,2006,Both Gender,American Indian
Indiana,Private not-for-profit,4-year,2006,Both Gender,Asian
Indiana,Private not-for-profit,4-year,2006,Both Gender,Black
Indiana,Private not-for-profit,4-year,2006,Both Gender,Hispanic
Indiana,Private not-for-profit,4-year,2006,Both Gender,Unspecified
Indiana,Private not-for-profit,4-year,2006,Both Gender,White
Indiana,Private not-for-profit,4-year,2006,Female,American Indian
Indiana,Private not-for-profit,4-year,2006,Female,Asian
Indiana,Private not-for-profit,4-year,2006,Female,Black
Indiana,Private not-for-profit,4-year,2006,Female,Hispanic
Indiana,Private not-for-profit,4-year,2006,Female,Unspecified
Indiana,Private not-for-profit,4-year,2006,Female,White
Indiana,Private not-for-profit,4-year,2006,Male,American Indian
Indiana,Private not-for-profit,4-year,2006,Male,Asian
Indiana,Private not-for-profit,4-year,2006,Male,Black
Indiana,Private not-for-profit,4-year,2006,Male,Hispanic
Indiana,Private not-for-profit,4-year,2006,Male,Unspecified
Indiana,Private not-for-profit,4-year,2006,Male,White
Indiana,Private not-for-profit,4-year,2007,Both Gender,American Indian
Indiana,Private not-for-profit,4-year,2007,Both Gender,Asian
Indiana,Private not-for-profit,4-year,2007,Both Gender,Black
Indiana,Private not-for-profit,4-year,2007,Both Gender,Hispanic
Indiana,Private not-for-profit,4-year,2007,Both Gender,Unspecified
Indiana,Private not-for-profit,4-year,2007,Both Gender,White
Indiana,Private not-for-profit,4-year,2007,Female,American Indian
Indiana,Private not-for-profit,4-year,2007,Female,Asian
Indiana,Private not-for-profit,4-year,2007,Female,Black
Indiana,Private not-for-profit,4-year,2007,Female,Hispanic
Indiana,Private not-for-profit,4-year,2007,Female,Unspecified
Indiana,Private not-for-profit,4-year,2007,Female,White
Indiana,Private not-for-profit,4-year,2007,Male,American Indian
Indiana,Private not-for-profit,4-year,2007,Male,Asian
Indiana,Private not-for-profit,4-year,2007,Male,Black
Indiana,Private not-for-profit,4-year,2007,Male,Hispanic
Indiana,Private not-for-profit,4-year,2007,Male,Unspecified
Indiana,Private not-for-profit,4-year,2007,Male,White
Indiana,Private not-for-profit,4-year,2008,Both Gender,American Indian
Indiana,Private not-for-profit,4-year,2008,Both Gender,Asian
Indiana,Private not-for-profit,4-year,2008,Both Gender,Black
Indiana,Private not-for-profit,4-year,2008,Both Gender,Hispanic
Indiana,Private not-for-profit,4-year,2008,Both Gender,Unspecified
Indiana,Private not-for-profit,4-year,2008,Both Gender,White
Indiana,Private not-for-profit,4-year,2008,Female,American Indian
Indiana,Private not-for-profit,4-year,2008,Female,Asian
Indiana,Private not-for-profit,4-year,2008,Female,Black
Indiana,Private not-for-profit,4-year,2008,Female,Hispanic
Indiana,Private not-for-profit,4-year,2008,Female,Unspecified
Indiana,Private not-for-profit,4-year,2008,Female,White
Indiana,Private not-for-profit,4-year,2008,Male,American Indian
Indiana,Private not-for-profit,4-year,2008,Male,Asian
Indiana,Private not-for-profit,4-year,2008,Male,Black
Indiana,Private not-for-profit,4-year,2008,Male,Hispanic
Indiana,Private not-for-profit,4-year,2008,Male,Unspecified
Indiana,Private not-for-profit,4-year,2008,Male,White
Indiana,Private not-for-profit,4-year,2009,Both Gender,American Indian
Indiana,Private not-for-profit,4-year,2009,Both Gender,Asian
Indiana,Private not-for-profit,4-year,2009,Both Gender,Black
Indiana,Private not-for-profit,4-year,2009,Both Gender,Hispanic
Indiana,Private not-for-profit,4-year,2009,Both Gender,Unspecified
